"","X1","G_means","gen_factor","exp_env_factor","E_means","data.type","row"
"26493","G_1",-0.933167933096879,"G_1","E_1",-0.0780086579565113,"means",461
"26494","G_2",0.20488756855818,"G_2","E_2",-0.211460350925107,"means",461
"26495","G_3",0.105828885266974,"G_3","E_3",-0.197700558997978,"means",461
"26496","G_4",0.506178985376418,"G_4","E_4",0.370897073984289,"means",461
"26497","11",-0.853601444215573,"G_1","E_1",-0.0484331351992045,"raw.ne",461
"26498","21",0.183585579449126,"G_2","E_2",-0.238819647024107,"raw.ne",461
"26499","31",0.0942924450365147,"G_3","E_3",-0.271559470494352,"raw.ne",461
"26500","41",0.575723419729939,"G_4","E_4",0.55881225271767,"raw.ne",461
"26501","G_11",-0.853601444215574,"G_1","E_1",-0.0484331351992074,"mean.ne",461
"26502","G_21",0.183585579449124,"G_2","E_2",-0.238819647024109,"mean.ne",461
"26503","G_31",0.0942924450365125,"G_3","E_3",-0.271559470494351,"mean.ne",461
"26504","G_41",0.575723419729937,"G_4","E_4",0.558812252717667,"mean.ne",461
"26505","1",1.10117956065951,"G_1","E_1",-0.266862785872267,"raw",462
"26506","2",-0.187467759166257,"G_2","E_2",-0.133454693000589,"raw",462
"26507","3",-0.401103595247914,"G_3","E_3",-0.473519925575103,"raw",462
"26508","4",-0.45649888576669,"G_4","E_4",0.929946724926606,"raw",462
"26509","G_1",1.10117956065951,"G_1","E_1",-0.266862785872267,"means",462
"26510","G_2",-0.187467759166258,"G_2","E_2",-0.13345469300059,"means",462
"26511","G_3",-0.401103595247914,"G_3","E_3",-0.473519925575102,"means",462
"26512","G_4",-0.456498885766691,"G_4","E_4",0.929946724926605,"means",462
"26513","11",1.09320121753133,"G_1","E_1",-0.306882131873565,"raw.ne",462
"26514","21",-0.144882695404603,"G_2","E_2",0.00957261520759767,"raw.ne",462
"26515","31",-0.34412509379503,"G_3","E_3",-0.589120795065874,"raw.ne",462
"26516","41",-0.604193428331693,"G_4","E_4",0.88643031173184,"raw.ne",462
"26517","G_11",1.09320121753133,"G_1","E_1",-0.306882131873563,"mean.ne",462
"26518","G_21",-0.144882695404604,"G_2","E_2",0.00957261520759722,"mean.ne",462
"26519","G_31",-0.34412509379503,"G_3","E_3",-0.589120795065873,"mean.ne",462
"26520","G_41",-0.604193428331693,"G_4","E_4",0.886430311731839,"mean.ne",462
"26521","1",0.662146636702742,"G_1","E_1",0.111153495509125,"raw",463
"26522","2",0.744669138667195,"G_2","E_2",-0.115376178935136,"raw",463
"26523","3",-0.675721565491719,"G_3","E_3",-0.315668894241967,"raw",463
"26524","4",-1.09178763748875,"G_4","E_4",-0.0408018499425528,"raw",463
"26525","G_1",0.662146636702743,"G_1","E_1",0.111153495509126,"means",463
"26526","G_2",0.744669138667195,"G_2","E_2",-0.115376178935136,"means",463
"26527","G_3",-0.675721565491717,"G_3","E_3",-0.315668894241967,"means",463
"26528","G_4",-1.09178763748875,"G_4","E_4",-0.0408018499425518,"means",463
"26529","11",0.92191309617327,"G_1","E_1",0.179913121101464,"raw.ne",463
"26530","21",0.775294202652083,"G_2","E_2",-0.0462522929138785,"raw.ne",463
"26531","31",-0.722676451969843,"G_3","E_3",-0.12847306097344,"raw.ne",463
"26532","41",-0.974530846855512,"G_4","E_4",-0.00518776721414759,"raw.ne",463
"26533","G_11",0.921913096173271,"G_1","E_1",0.179913121101465,"mean.ne",463
"26534","G_21",0.775294202652085,"G_2","E_2",-0.0462522929138783,"mean.ne",463
"26535","G_31",-0.722676451969843,"G_3","E_3",-0.12847306097344,"mean.ne",463
"26536","G_41",-0.974530846855513,"G_4","E_4",-0.00518776721414699,"mean.ne",463
"26537","1",-0.381274779913675,"G_1","E_1",-0.198074695633712,"raw",464
"26538","2",0.231648999922806,"G_2","E_2",-0.316446864388801,"raw",464
"26539","3",0.457414198380771,"G_3","E_3",-0.0338167860154114,"raw",464
"26540","4",-0.136637386908056,"G_4","E_4",0.719489377519771,"raw",464
"26541","G_1",-0.381274779913675,"G_1","E_1",-0.198074695633711,"means",464
"26542","G_2",0.231648999922806,"G_2","E_2",-0.3164468643888,"means",464
"26543","G_3",0.457414198380773,"G_3","E_3",-0.0338167860154147,"means",464
"26544","G_4",-0.136637386908055,"G_4","E_4",0.719489377519774,"means",464
"26545","11",-0.448069863696146,"G_1","E_1",-0.321908367040331,"raw.ne",464
"26546","21",0.223686117071993,"G_2","E_2",-0.285364952278882,"raw.ne",464
"26547","31",0.336988030860889,"G_3","E_3",-0.0739629663313888,"raw.ne",464
"26548","41",-0.112604284236738,"G_4","E_4",0.6812362856506,"raw.ne",464
"26549","G_11",-0.448069863696145,"G_1","E_1",-0.321908367040329,"mean.ne",464
"26550","G_21",0.223686117071993,"G_2","E_2",-0.285364952278882,"mean.ne",464
"26551","G_31",0.33698803086089,"G_3","E_3",-0.0739629663313921,"mean.ne",464
"26552","G_41",-0.112604284236737,"G_4","E_4",0.681236285650603,"mean.ne",464
"26553","1",0.583851234702134,"G_1","E_1",-0.590405213932322,"raw",465
"26554","2",0.0186899519447395,"G_2","E_2",-0.271158572184065,"raw",465
"26555","3",-0.407290688394841,"G_3","E_3",0.247865657383045,"raw",465
"26556","4",0.14666961319439,"G_4","E_4",0.955618240179764,"raw",465
"26557","G_1",0.583851234702133,"G_1","E_1",-0.590405213932322,"means",465
"26558","G_2",0.01868995194474,"G_2","E_2",-0.271158572184066,"means",465
"26559","G_3",-0.407290688394841,"G_3","E_3",0.247865657383048,"means",465
"26560","G_4",0.146669613194389,"G_4","E_4",0.955618240179763,"means",465
"26561","11",0.455364694566998,"G_1","E_1",-0.691299823213528,"raw.ne",465
"26562","21",-0.079261892453049,"G_2","E_2",-0.258200524580806,"raw.ne",465
"26563","31",-0.367603620395792,"G_3","E_3",0.127617188749132,"raw.ne",465
"26564","41",-0.00849918171815638,"G_4","E_4",0.821883159045203,"raw.ne",465
"26565","G_11",0.455364694566998,"G_1","E_1",-0.691299823213528,"mean.ne",465
"26566","G_21",-0.0792618924530486,"G_2","E_2",-0.258200524580807,"mean.ne",465
"26567","G_31",-0.367603620395792,"G_3","E_3",0.127617188749133,"mean.ne",465
"26568","G_41",-0.00849918171815703,"G_4","E_4",0.821883159045201,"mean.ne",465
"26569","1",-0.0661603540977982,"G_1","E_1",-0.84164485560514,"raw",466
"26570","2",0.312806240429211,"G_2","E_2",-0.624343115601009,"raw",466
"26571","3",-0.635734435767493,"G_3","E_3",0.66367083633208,"raw",466
"26572","4",0.361684370129598,"G_4","E_4",0.774912955567587,"raw",466
"26573","G_1",-0.066160354097799,"G_1","E_1",-0.841644855605139,"means",466
"26574","G_2",0.312806240429211,"G_2","E_2",-0.624343115601009,"means",466
"26575","G_3",-0.635734435767491,"G_3","E_3",0.66367083633208,"means",466
"26576","G_4",0.361684370129599,"G_4","E_4",0.774912955567588,"means",466
"26577","11",-0.0869003371614335,"G_1","E_1",-0.81820561238252,"raw.ne",466
"26578","21",0.420572536139907,"G_2","E_2",-0.640055387940676,"raw.ne",466
"26579","31",-0.504444683582778,"G_3","E_3",0.700065622170852,"raw.ne",466
"26580","41",0.170772484604303,"G_4","E_4",0.758195378152342,"raw.ne",466
"26581","G_11",-0.086900337161435,"G_1","E_1",-0.818205612382519,"mean.ne",466
"26582","G_21",0.420572536139907,"G_2","E_2",-0.640055387940677,"mean.ne",466
"26583","G_31",-0.504444683582775,"G_3","E_3",0.700065622170853,"mean.ne",466
"26584","G_41",0.170772484604303,"G_4","E_4",0.758195378152343,"mean.ne",466
"26585","1",-0.154471193640685,"G_1","E_1",-1.50258819723187,"raw",467
"26586","2",-0.0238816676994854,"G_2","E_2",-0.439712259521607,"raw",467
"26587","3",-0.0535160650941382,"G_3","E_3",0.565169579003243,"raw",467
"26588","4",0.04650286043844,"G_4","E_4",1.19176481175436,"raw",467
"26589","G_1",-0.154471193640685,"G_1","E_1",-1.50258819723187,"means",467
"26590","G_2",-0.0238816676994857,"G_2","E_2",-0.439712259521609,"means",467
"26591","G_3",-0.0535160650941386,"G_3","E_3",0.565169579003245,"means",467
"26592","G_4",0.0465028604384396,"G_4","E_4",1.19176481175436,"means",467
"26593","11",-0.114303135229022,"G_1","E_1",-1.26963595122585,"raw.ne",467
"26594","21",-0.0428804024990282,"G_2","E_2",-0.492268776729352,"raw.ne",467
"26595","31",0.0522852166340821,"G_3","E_3",0.491637349793366,"raw.ne",467
"26596","41",0.10489832109397,"G_4","E_4",1.27026737816184,"raw.ne",467
"26597","G_11",-0.114303135229023,"G_1","E_1",-1.26963595122585,"mean.ne",467
"26598","G_21",-0.0428804024990287,"G_2","E_2",-0.492268776729355,"mean.ne",467
"26599","G_31",0.0522852166340813,"G_3","E_3",0.491637349793368,"mean.ne",467
"26600","G_41",0.10489832109397,"G_4","E_4",1.27026737816184,"mean.ne",467
"26601","1",0.713822517073608,"G_1","E_1",-0.728206340268418,"raw",468
"26602","2",0.35378804294708,"G_2","E_2",0.00714196636695145,"raw",468
"26603","3",0.15601454742328,"G_3","E_3",0.101911062022886,"raw",468
"26604","4",-1.13476722003329,"G_4","E_4",0.708011199289256,"raw",468
"26605","G_1",0.713822517073609,"G_1","E_1",-0.728206340268418,"means",468
"26606","G_2",0.35378804294708,"G_2","E_2",0.00714196636695054,"means",468
"26607","G_3",0.156014547423281,"G_3","E_3",0.101911062022888,"means",468
"26608","G_4",-1.13476722003329,"G_4","E_4",0.708011199289256,"means",468
"26609","11",0.868952721891231,"G_1","E_1",-0.870956961221638,"raw.ne",468
"26610","21",0.350749445315559,"G_2","E_2",0.0896563883730869,"raw.ne",468
"26611","31",-0.036981988460429,"G_3","E_3",0.0959715741800814,"raw.ne",468
"26612","41",-1.18272017874636,"G_4","E_4",0.685328998668467,"raw.ne",468
"26613","G_11",0.868952721891232,"G_1","E_1",-0.870956961221636,"mean.ne",468
"26614","G_21",0.350749445315559,"G_2","E_2",0.0896563883730862,"mean.ne",468
"26615","G_31",-0.0369819884604267,"G_3","E_3",0.0959715741800827,"mean.ne",468
"26616","G_41",-1.18272017874636,"G_4","E_4",0.685328998668467,"mean.ne",468
"26617","1",-0.169893257784862,"G_1","E_1",0.18159502365066,"raw",469
"26618","2",-0.0772441196745211,"G_2","E_2",-1.21494919663799,"raw",469
"26619","3",0.298728790123893,"G_3","E_3",0.322395073329274,"raw",469
"26620","4",0.054378449961149,"G_4","E_4",0.816928962283709,"raw",469
"26621","G_1",-0.169893257784862,"G_1","E_1",0.181595023650661,"means",469
"26622","G_2",-0.0772441196745211,"G_2","E_2",-1.21494919663799,"means",469
"26623","G_3",0.298728790123894,"G_3","E_3",0.322395073329274,"means",469
"26624","G_4",0.0543784499611487,"G_4","E_4",0.81692896228371,"means",469
"26625","11",-0.102285520077896,"G_1","E_1",0.0743230305070262,"raw.ne",469
"26626","21",-0.271657868069591,"G_2","E_2",-1.18085428072933,"raw.ne",469
"26627","31",0.260263383927574,"G_3","E_3",0.381258838664006,"raw.ne",469
"26628","41",0.113680004219914,"G_4","E_4",0.725272411558296,"raw.ne",469
"26629","G_11",-0.102285520077897,"G_1","E_1",0.0743230305070265,"mean.ne",469
"26630","G_21",-0.271657868069591,"G_2","E_2",-1.18085428072933,"mean.ne",469
"26631","G_31",0.260263383927575,"G_3","E_3",0.381258838664005,"mean.ne",469
"26632","G_41",0.113680004219914,"G_4","E_4",0.725272411558297,"mean.ne",469
"26633","1",0.185789533617126,"G_1","E_1",0.348730034504728,"raw",46
"26634","2",0.306428640576545,"G_2","E_2",0.143488139688943,"raw",46
"26635","G_1",0.185789533617126,"G_1","E_1",0.348730034504728,"means",46
"26636","G_2",0.306428640576545,"G_2","E_2",0.143488139688943,"means",46
"26637","11",0.00428450340948894,"G_1","E_1",0.115967044867194,"raw.ne",46
"26638","21",-0.00428450340948872,"G_2","E_2",-0.115967044867194,"raw.ne",46
"26639","G_11",0.00428450340948872,"G_1","E_1",0.115967044867194,"mean.ne",46
"26640","G_21",-0.00428450340948872,"G_2","E_2",-0.115967044867194,"mean.ne",46
"26641","1",0.32902372147344,"G_1","E_1",-0.7097869143648,"raw",470
"26642","2",0.331338472896586,"G_2","E_2",-0.219292481760512,"raw",470
"26643","3",-0.314578931550855,"G_3","E_3",0.623388333060272,"raw",470
"26644","4",-0.51357870464762,"G_4","E_4",0.137895621236591,"raw",470
"26645","G_1",0.329023721473439,"G_1","E_1",-0.7097869143648,"means",470
"26646","G_2",0.331338472896586,"G_2","E_2",-0.219292481760513,"means",470
"26647","G_3",-0.314578931550853,"G_3","E_3",0.623388333060273,"means",470
"26648","G_4",-0.513578704647621,"G_4","E_4",0.137895621236592,"means",470
"26649","11",0.296979885801137,"G_1","E_1",-0.721629778193848,"raw.ne",470
"26650","21",0.389341566967424,"G_2","E_2",-0.102616406790581,"raw.ne",470
"26651","31",-0.227763153911557,"G_3","E_3",0.578228138900636,"raw.ne",470
"26652","41",-0.458558298857007,"G_4","E_4",0.246018046083791,"raw.ne",470
"26653","G_11",0.296979885801138,"G_1","E_1",-0.721629778193848,"mean.ne",470
"26654","G_21",0.389341566967424,"G_2","E_2",-0.102616406790582,"mean.ne",470
"26655","G_31",-0.227763153911554,"G_3","E_3",0.578228138900637,"mean.ne",470
"26656","G_41",-0.458558298857007,"G_4","E_4",0.246018046083794,"mean.ne",470
"26657","1",0.196602470647093,"G_1","E_1",-0.865078847810314,"raw",471
"26658","2",-0.0790149447898992,"G_2","E_2",-0.420966362599882,"raw",471
"26659","3",0.140176725461117,"G_3","E_3",0.337343310507916,"raw",471
"26660","4",-0.246289982431383,"G_4","E_4",0.960176168789208,"raw",471
"26661","G_1",0.196602470647093,"G_1","E_1",-0.865078847810313,"means",471
"26662","G_2",-0.0790149447898993,"G_2","E_2",-0.420966362599883,"means",471
"26663","G_3",0.140176725461118,"G_3","E_3",0.337343310507916,"means",471
"26664","G_4",-0.246289982431383,"G_4","E_4",0.960176168789208,"means",471
"26665","11",0.17903215730556,"G_1","E_1",-0.772614625851776,"raw.ne",471
"26666","21",-0.0735522713522088,"G_2","E_2",-0.536535650627824,"raw.ne",471
"26667","31",0.136711842681113,"G_3","E_3",0.389953344615231,"raw.ne",471
"26668","41",-0.242191728634465,"G_4","E_4",0.919196931864367,"raw.ne",471
"26669","G_11",0.17903215730556,"G_1","E_1",-0.772614625851776,"mean.ne",471
"26670","G_21",-0.0735522713522085,"G_2","E_2",-0.536535650627825,"mean.ne",471
"26671","G_31",0.136711842681113,"G_3","E_3",0.389953344615231,"mean.ne",471
"26672","G_41",-0.242191728634465,"G_4","E_4",0.919196931864369,"mean.ne",471
"26673","1",0.423516677780989,"G_1","E_1",-0.756075680865275,"raw",472
"26674","2",0.163852465620224,"G_2","E_2",-0.0389006405498531,"raw",472
"26675","3",-0.0491619071316635,"G_3","E_3",-0.197818530436892,"raw",472
"26676","4",-0.998711476311787,"G_4","E_4",0.532290611809784,"raw",472
"26677","G_1",0.423516677780989,"G_1","E_1",-0.756075680865275,"means",472
"26678","G_2",0.163852465620224,"G_2","E_2",-0.0389006405498531,"means",472
"26679","G_3",-0.049161907131661,"G_3","E_3",-0.197818530436891,"means",472
"26680","G_4",-0.998711476311787,"G_4","E_4",0.532290611809785,"means",472
"26681","11",0.502749051209976,"G_1","E_1",-0.7125939521279,"raw.ne",472
"26682","21",0.374034694343958,"G_2","E_2",0.220175661097084,"raw.ne",472
"26683","31",0.0539804613320989,"G_3","E_3",-0.100723072780247,"raw.ne",472
"26684","41",-0.930764206886035,"G_4","E_4",0.593141363811061,"raw.ne",472
"26685","G_11",0.502749051209976,"G_1","E_1",-0.712593952127899,"mean.ne",472
"26686","G_21",0.374034694343958,"G_2","E_2",0.220175661097083,"mean.ne",472
"26687","G_31",0.0539804613321008,"G_3","E_3",-0.100723072780245,"mean.ne",472
"26688","G_41",-0.930764206886035,"G_4","E_4",0.59314136381106,"mean.ne",472
"26689","1",-0.428003313692257,"G_1","E_1",-0.291224231426812,"raw",473
"26690","2",0.224355366895357,"G_2","E_2",-0.00995349957805944,"raw",473
"26691","3",0.119903187020694,"G_3","E_3",0.7369427075513,"raw",473
"26692","4",-0.035005965147918,"G_4","E_4",-0.554515701470553,"raw",473
"26693","G_1",-0.428003313692258,"G_1","E_1",-0.291224231426814,"means",473
"26694","G_2",0.224355366895356,"G_2","E_2",-0.00995349957806119,"means",473
"26695","G_3",0.119903187020691,"G_3","E_3",0.736942707551301,"means",473
"26696","G_4",-0.0350059651479184,"G_4","E_4",-0.554515701470554,"means",473
"26697","11",-0.322234540344743,"G_1","E_1",-0.228512347388458,"raw.ne",473
"26698","21",0.183887783935234,"G_2","E_2",0.196324295850387,"raw.ne",473
"26699","31",0.206558866852859,"G_3","E_3",0.690368695286004,"raw.ne",473
"26700","41",-0.068212110443347,"G_4","E_4",-0.65818064374793,"raw.ne",473
"26701","G_11",-0.322234540344743,"G_1","E_1",-0.22851234738846,"mean.ne",473
"26702","G_21",0.183887783935233,"G_2","E_2",0.196324295850386,"mean.ne",473
"26703","G_31",0.206558866852857,"G_3","E_3",0.690368695286005,"mean.ne",473
"26704","G_41",-0.0682121104433471,"G_4","E_4",-0.658180643747932,"mean.ne",473
"26705","1",-1.21715581918659,"G_1","E_1",0.00345213967915042,"raw",474
"26706","2",-0.436172556973329,"G_2","E_2",0.0205399471978062,"raw",474
"26707","3",0.371481924603896,"G_3","E_3",0.127576634526511,"raw",474
"26708","4",1.41304276270361,"G_4","E_4",-0.0203724102558844,"raw",474
"26709","G_1",-1.21715581918659,"G_1","E_1",0.00345213967914777,"means",474
"26710","G_2",-0.43617255697333,"G_2","E_2",0.020539947197805,"means",474
"26711","G_3",0.371481924603894,"G_3","E_3",0.127576634526512,"means",474
"26712","G_4",1.41304276270361,"G_4","E_4",-0.0203724102558854,"means",474
"26713","11",-1.14911625707604,"G_1","E_1",-0.124042156479563,"raw.ne",474
"26714","21",-0.503719741417508,"G_2","E_2",0.0318458443397515,"raw.ne",474
"26715","31",0.322272409033427,"G_3","E_3",0.0742241402880053,"raw.ne",474
"26716","41",1.33056358946013,"G_4","E_4",0.0179721718518121,"raw.ne",474
"26717","G_11",-1.14911625707604,"G_1","E_1",-0.124042156479566,"mean.ne",474
"26718","G_21",-0.50371974141751,"G_2","E_2",0.0318458443397502,"mean.ne",474
"26719","G_31",0.322272409033425,"G_3","E_3",0.0742241402880044,"mean.ne",474
"26720","G_41",1.33056358946013,"G_4","E_4",0.0179721718518107,"mean.ne",474
"26721","1",-0.148818034231989,"G_1","E_1",-0.302543294730863,"raw",475
"26722","2",0.592564700951322,"G_2","E_2",0.0121719724252302,"raw",475
"26723","3",-0.349180359178253,"G_3","E_3",-0.338504020530996,"raw",475
"26724","4",0.0599618182688735,"G_4","E_4",0.783403468646581,"raw",475
"26725","G_1",-0.14881803423199,"G_1","E_1",-0.302543294730866,"means",475
"26726","G_2",0.592564700951321,"G_2","E_2",0.0121719724252285,"means",475
"26727","G_3",-0.349180359178256,"G_3","E_3",-0.338504020530992,"means",475
"26728","G_4",0.0599618182688724,"G_4","E_4",0.783403468646578,"means",475
"26729","11",-0.246719887360888,"G_1","E_1",-0.262585685221921,"raw.ne",475
"26730","21",0.417628759428661,"G_2","E_2",-0.0370940324994092,"raw.ne",475
"26731","31",-0.307753632107347,"G_3","E_3",-0.362625521688941,"raw.ne",475
"26732","41",0.136844760039579,"G_4","E_4",0.662305239410276,"raw.ne",475
"26733","G_11",-0.246719887360889,"G_1","E_1",-0.262585685221925,"mean.ne",475
"26734","G_21",0.41762875942866,"G_2","E_2",-0.0370940324994106,"mean.ne",475
"26735","G_31",-0.30775363210735,"G_3","E_3",-0.362625521688938,"mean.ne",475
"26736","G_41",0.136844760039579,"G_4","E_4",0.662305239410273,"mean.ne",475
"26737","1",-0.383480775223479,"G_1","E_1",-0.218825830827861,"raw",476
"26738","2",0.101925930763696,"G_2","E_2",-0.412470459238886,"raw",476
"26739","3",-0.0357157340189527,"G_3","E_3",-0.400643770584228,"raw",476
"26740","4",0.402623466833104,"G_4","E_4",1.11729294900534,"raw",476
"26741","G_1",-0.383480775223479,"G_1","E_1",-0.218825830827861,"means",476
"26742","G_2",0.101925930763696,"G_2","E_2",-0.412470459238886,"means",476
"26743","G_3",-0.0357157340189538,"G_3","E_3",-0.400643770584227,"means",476
"26744","G_4",0.402623466833105,"G_4","E_4",1.11729294900534,"means",476
"26745","11",-0.460398413136669,"G_1","E_1",-0.284729311132658,"raw.ne",476
"26746","21",0.0403352355831125,"G_2","E_2",-0.349091064495851,"raw.ne",476
"26747","31",-0.127896942208363,"G_3","E_3",-0.350755299911819,"raw.ne",476
"26748","41",0.547960119761919,"G_4","E_4",0.984575675540328,"raw.ne",476
"26749","G_11",-0.460398413136669,"G_1","E_1",-0.284729311132659,"mean.ne",476
"26750","G_21",0.0403352355831132,"G_2","E_2",-0.349091064495851,"mean.ne",476
"26751","G_31",-0.127896942208365,"G_3","E_3",-0.350755299911817,"mean.ne",476
"26752","G_41",0.547960119761921,"G_4","E_4",0.984575675540326,"mean.ne",476
"26753","1",-0.704499582892125,"G_1","E_1",-0.560913304355875,"raw",477
"26754","2",-0.743450262015086,"G_2","E_2",0.0555051371203392,"raw",477
"26755","3",0.423269097845099,"G_3","E_3",0.460115569402642,"raw",477
"26756","4",1.16822439981347,"G_4","E_4",0.18883625058425,"raw",477
"26757","G_1",-0.704499582892126,"G_1","E_1",-0.560913304355876,"means",477
"26758","G_2",-0.743450262015087,"G_2","E_2",0.0555051371203376,"means",477
"26759","G_3",0.423269097845097,"G_3","E_3",0.460115569402644,"means",477
"26760","G_4",1.16822439981347,"G_4","E_4",0.188836250584249,"means",477
"26761","11",-0.777259093115499,"G_1","E_1",-0.698248248031684,"raw.ne",477
"26762","21",-0.623127660215269,"G_2","E_2",0.024676099286799,"raw.ne",477
"26763","31",0.266071306349836,"G_3","E_3",0.399506841367948,"raw.ne",477
"26764","41",1.13431544698093,"G_4","E_4",0.274065307376934,"raw.ne",477
"26765","G_11",-0.777259093115498,"G_1","E_1",-0.698248248031684,"mean.ne",477
"26766","G_21",-0.623127660215269,"G_2","E_2",0.0246760992867989,"mean.ne",477
"26767","G_31",0.266071306349836,"G_3","E_3",0.39950684136795,"mean.ne",477
"26768","G_41",1.13431544698093,"G_4","E_4",0.274065307376935,"mean.ne",477
"26769","1",-0.2933360262279,"G_1","E_1",-0.546413073471015,"raw",478
"26770","2",0.061327977111836,"G_2","E_2",-0.280491342446752,"raw",478
"26771","3",0.138568008389631,"G_3","E_3",-0.484380908250295,"raw",478
"26772","4",0.0432865054004455,"G_4","E_4",1.26113178884207,"raw",478
"26773","G_1",-0.293336026227901,"G_1","E_1",-0.546413073471014,"means",478
"26774","G_2",0.0613279771118359,"G_2","E_2",-0.280491342446753,"means",478
"26775","G_3",0.138568008389633,"G_3","E_3",-0.484380908250295,"means",478
"26776","G_4",0.0432865054004456,"G_4","E_4",1.26113178884208,"means",478
"26777","11",-0.254824949685461,"G_1","E_1",-0.543013447725076,"raw.ne",478
"26778","21",0.0893304681304318,"G_2","E_2",-0.361654307993208,"raw.ne",478
"26779","31",0.126670874752619,"G_3","E_3",-0.426130577261964,"raw.ne",478
"26780","41",0.0388236068024092,"G_4","E_4",1.33079833298025,"raw.ne",478
"26781","G_11",-0.254824949685462,"G_1","E_1",-0.543013447725075,"mean.ne",478
"26782","G_21",0.0893304681304322,"G_2","E_2",-0.361654307993208,"mean.ne",478
"26783","G_31",0.126670874752621,"G_3","E_3",-0.426130577261964,"mean.ne",478
"26784","G_41",0.0388236068024096,"G_4","E_4",1.33079833298025,"mean.ne",478
"26785","1",0.177586094092201,"G_1","E_1",-0.341987922593967,"raw",479
"26786","2",-0.726262230987448,"G_2","E_2",-0.223257867561924,"raw",479
"26787","3",-0.0108468385867413,"G_3","E_3",0.198491801991036,"raw",479
"26788","4",0.411063379270525,"G_4","E_4",0.218294391953392,"raw",479
"26789","G_1",0.177586094092201,"G_1","E_1",-0.341987922593967,"means",479
"26790","G_2",-0.726262230987448,"G_2","E_2",-0.223257867561924,"means",479
"26791","G_3",-0.0108468385867427,"G_3","E_3",0.198491801991037,"means",479
"26792","G_4",0.411063379270526,"G_4","E_4",0.21829439195339,"means",479
"26793","11",0.196786833703446,"G_1","E_1",-0.331506730996012,"raw.ne",479
"26794","21",-0.758295936866908,"G_2","E_2",-0.194351850650252,"raw.ne",479
"26795","31",0.15284703981057,"G_3","E_3",0.210656602869833,"raw.ne",479
"26796","41",0.408662063352894,"G_4","E_4",0.315201978776433,"raw.ne",479
"26797","G_11",0.196786833703445,"G_1","E_1",-0.331506730996012,"mean.ne",479
"26798","G_21",-0.758295936866908,"G_2","E_2",-0.194351850650253,"mean.ne",479
"26799","G_31",0.152847039810568,"G_3","E_3",0.210656602869834,"mean.ne",479
"26800","G_41",0.408662063352894,"G_4","E_4",0.315201978776431,"mean.ne",479
"26801","1",-0.670780436531816,"G_1","E_1",0.0255209164964784,"raw",47
"26802","2",0.666424946982759,"G_2","E_2",-0.0298764060455355,"raw",47
"26803","G_1",-0.670780436531817,"G_1","E_1",0.0255209164964781,"means",47
"26804","G_2",0.666424946982759,"G_2","E_2",-0.0298764060455356,"means",47
"26805","11",-0.84212634010567,"G_1","E_1",0.138424817597168,"raw.ne",47
"26806","21",0.842126340105669,"G_2","E_2",-0.138424817597168,"raw.ne",47
"26807","G_11",-0.84212634010567,"G_1","E_1",0.138424817597168,"mean.ne",47
"26808","G_21",0.842126340105669,"G_2","E_2",-0.138424817597168,"mean.ne",47
"26809","1",0.850996706148293,"G_1","E_1",-0.530299351727672,"raw",480
"26810","2",0.396068954113167,"G_2","E_2",0.721696549773818,"raw",480
"26811","3",-0.435090473576079,"G_3","E_3",0.410457182343878,"raw",480
"26812","4",-0.581884258754389,"G_4","E_4",-0.371763452459032,"raw",480
"26813","G_1",0.850996706148293,"G_1","E_1",-0.530299351727672,"means",480
"26814","G_2",0.396068954113167,"G_2","E_2",0.721696549773818,"means",480
"26815","G_3",-0.435090473576078,"G_3","E_3",0.41045718234388,"means",480
"26816","G_4",-0.581884258754388,"G_4","E_4",-0.371763452459032,"means",480
"26817","11",0.845883251744178,"G_1","E_1",-0.598651577618787,"raw.ne",480
"26818","21",0.409132493168544,"G_2","E_2",0.60811241423093,"raw.ne",480
"26819","31",-0.58606076410801,"G_3","E_3",0.299406931227852,"raw.ne",480
"26820","41",-0.668954980804712,"G_4","E_4",-0.308867767839996,"raw.ne",480
"26821","G_11",0.845883251744177,"G_1","E_1",-0.598651577618787,"mean.ne",480
"26822","G_21",0.409132493168544,"G_2","E_2",0.608112414230929,"mean.ne",480
"26823","G_31",-0.586060764108009,"G_3","E_3",0.299406931227854,"mean.ne",480
"26824","G_41",-0.668954980804711,"G_4","E_4",-0.308867767839996,"mean.ne",480
"26825","1",-0.65364215039057,"G_1","E_1",-1.08832499359044,"raw",481
"26826","2",0.0375342649961264,"G_2","E_2",0.384838214610368,"raw",481
"26827","3",0.26735620933695,"G_3","E_3",0.17518392493438,"raw",481
"26828","4",0.186410287160515,"G_4","E_4",0.365961465148712,"raw",481
"26829","G_1",-0.653642150390571,"G_1","E_1",-1.08832499359044,"means",481
"26830","G_2",0.0375342649961253,"G_2","E_2",0.384838214610365,"means",481
"26831","G_3",0.267356209336946,"G_3","E_3",0.175183924934383,"means",481
"26832","G_4",0.186410287160515,"G_4","E_4",0.365961465148708,"means",481
"26833","11",-0.652087344710737,"G_1","E_1",-0.899894336824764,"raw.ne",481
"26834","21",0.157950408695028,"G_2","E_2",0.356551822370773,"raw.ne",481
"26835","31",0.296835829809499,"G_3","E_3",0.333890914796994,"raw.ne",481
"26836","41",0.197301106206217,"G_4","E_4",0.209451599657004,"raw.ne",481
