"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
1514,"Sub10","not vetted","TANAKA, Y; WATADANI, S","SENSITIVITY ANALYSIS IN COVARIANCE STRUCTURE-ANALYSIS WITH EQUALITY CONSTRAINTS","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1992,"21","6","1501","1515","10.1080/03610929208830861","Statistics & Probability"
1530,"Sub10","not vetted","DUNN, CP; SHARITZ, RR","POPULATION-STRUCTURE, BIOMASS ALLOCATION, AND PHENOTYPIC PLASTICITY IN MURDANNIA-KEISAK (COMMELINACEAE)","AMERICAN JOURNAL OF BOTANY","Article",1991,"78","12","1712","1723","10.2307/2444850","Plant Sciences"
1550,"Sub10","not vetted","MATTNER, L","COVARIANCE BOUNDS FOR MULTIVARIATE UNIMODAL DISTRIBUTIONS AND A CHARACTERIZATION OF UNIFORMITY","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1991,"38","2","204","212","10.1016/0047-259X(91)90040-9","Statistics & Probability"
1565,"Sub10","not vetted","HELGADOTTIR, A; KRISTJANSDOTTIR, TA","SIMPLE APPROACH TO THE ANALYSIS OF GXE INTERACTIONS IN A MULTILOCATIONAL SPACED PLANT TRIAL WITH TIMOTHY","EUPHYTICA","Article",1991,"54","1","65","73","10.1007/BF00145632","Agronomy; Plant Sciences; Horticulture"
1567,"Sub10","not vetted","STEARNS, S; DEJONG, G; NEWMAN, B","THE EFFECTS OF PHENOTYPIC PLASTICITY ON GENETIC CORRELATIONS","TRENDS IN ECOLOGY & EVOLUTION","Review",1991,"6","4","122","126","10.1016/0169-5347(91)90090-K","Ecology; Evolutionary Biology; Genetics & Heredity"
1574,"Sub10","not vetted","MOELLER, JR; STROTHER, SC","A REGIONAL COVARIANCE APPROACH TO THE ANALYSIS OF FUNCTIONAL PATTERNS IN POSITRON EMISSION TOMOGRAPHIC DATA","JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM","Article; Proceedings Paper",1991,"11","2","A121","A135","10.1038/jcbfm.1991.47","Endocrinology & Metabolism; Hematology; Neurosciences"
1649,"Sub10","not vetted","WILDE, GR; ECHELLE, AA","CONSERVATION OF MORPHOMETRIC COVARIANCE IN A PUPFISH (CYPRINODON) HYBRID SWARM","AMERICAN ZOOLOGIST","Meeting Abstract",1990,"30","4","A60","A60","","Zoology"
1665,"Sub10","not vetted","BLACK, AR; DODSON, SI","DEMOGRAPHIC COSTS OF CHAOBORUS-INDUCED PHENOTYPIC PLASTICITY IN DAPHNIA-PULEX","OECOLOGIA","Article",1990,"83","1","117","122","10.1007/BF00324642","Ecology"
1697,"Sub10","not vetted","READER, RJ; BEST, BJ","VARIATION IN COMPETITION ALONG AN ENVIRONMENTAL GRADIENT - HIERACIUM-FLORIBUNDUM IN AN ABANDONED PASTURE","JOURNAL OF ECOLOGY","Article",1989,"77","3","673","684","10.2307/2260977","Plant Sciences; Ecology"
1699,"Sub10","not vetted","VIJN, PCM; DEMUNCK, JC","REFERENCE FREE SPATIAL COVARIANCE FUNCTIONS OF EEG RECORDINGS","INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY","Meeting Abstract",1989,"7","4-Feb","430","431","10.1016/0167-8760(89)90365-6","Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental"
1708,"Sub10","not vetted","PRIKHACH, AS","ILLUMINATION FLUCTUATIONS UNDER THE ROUGH SEA-SURFACE WITH ACCOUNT OF WAVE SLOPES AND ELEVATIONS COVARIANCE","IZVESTIYA AKADEMII NAUK SSSR FIZIKA ATMOSFERY I OKEANA","Article",1989,"25","6","651","658","","Meteorology & Atmospheric Sciences; Oceanography"
1722,"Sub10","not vetted","SAMPER, FJ; NEUMAN, SP","ESTIMATION OF SPATIAL COVARIANCE-STRUCTURES BY ADJOINT STATE MAXIMUM-LIKELIHOOD CROSS VALIDATION .2. SYNTHETIC EXPERIMENTS","WATER RESOURCES RESEARCH","Article",1989,"25","3","363","371","10.1029/WR025i003p00363","Environmental Sciences; Limnology; Water Resources"
1733,"Sub10","not vetted","RUYMGAART, FH; SMITH, WB","A NOTE ON HOMOGENEITY TESTS OF COVARIANCE MATRICES","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1989,"18","6","2301","2310","10.1080/03610928908830037","Statistics & Probability"
1850,"Sub10","not vetted","WILSON, MA; ECHTERNACHT, AC","GEOGRAPHIC-VARIATION IN THE CRITICAL THERMAL MINIMUM OF THE GREEN ANOLE, ANOLIS-CAROLINENSIS (SAURIA, IGUANIDAE), ALONG A LATITUDINAL GRADIENT","COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-PHYSIOLOGY","Article",1987,"87","3","757","760","10.1016/0300-9629(87)90395-1","Biochemistry & Molecular Biology; Physiology; Zoology"
1870,"Sub10","not vetted","ZHAO, LC; KRISHNAIAH, PR; BAI, ZD","ON DETECTION OF THE NUMBER OF SIGNALS WHEN THE NOISE COVARIANCE-MATRIX IS ARBITRARY","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1986,"20","1","26","49","10.1016/0047-259X(86)90018-7","Statistics & Probability"
1873,"Sub10","not vetted","VIA, S","GENETIC COVARIANCE BETWEEN OVIPOSITION PREFERENCE AND LARVAL PERFORMANCE IN AN INSECT HERBIVORE","EVOLUTION","Article",1986,"40","4","778","785","10.2307/2408462","Ecology; Evolutionary Biology; Genetics & Heredity"
1879,"Sub10","not vetted","SIMANTOV, R; LEVY, R","PLASTICITY IN THE PHENOTYPIC-EXPRESSION OF BRAIN OPIOID RECEPTORS - DIFFERENTIAL RESPONSE OF FOREBRAIN AND HINDBRAIN CULTURES TO CHEMICAL DEPOLARIZATION","DEVELOPMENTAL BRAIN RESEARCH","Note",1986,"26","2","301","304","10.1016/0165-3806(86)90297-X","Developmental Biology; Neurosciences"
1880,"Sub10","not vetted","LOFSVOLD, D","QUANTITATIVE GENETICS OF MORPHOLOGICAL-DIFFERENTIATION IN PEROMYSCUS .1. TESTS OF THE HOMOGENEITY OF GENETIC COVARIANCE STRUCTURE AMONG SPECIES AND SUBSPECIES","EVOLUTION","Article",1986,"40","3","559","573","10.1111/j.1558-5646.1986.tb00507.x","Ecology; Evolutionary Biology; Genetics & Heredity"
1883,"Sub10","not vetted","KUIPER, D; STAAL, M","GENETIC DIFFERENTIATION AND PHENOTYPIC PLASTICITY IN PLANTAGO-MAJOR SSP MAJOR .2. THE EFFECT OF DIFFERENCES IN LEVEL OF IRRADIANCE ON MG-2+-STIMULATED AND CA-2+-STIMULATED ATPASE ACTIVITY FROM ROOTS AND SHOOT","PHYSIOLOGIA PLANTARUM","Article",1986,"66","4","674","678","10.1111/j.1399-3054.1986.tb05598.x","Plant Sciences"
1903,"Sub10","not vetted","ANDRADE, DF; HELMS, RW","ML ESTIMATION AND LR TESTS FOR THE MULTIVARIATE NORMAL-DISTRIBUTION WITH GENERAL LINEAR-MODEL MEAN AND LINEAR-STRUCTURE COVARIANCE-MATRIX - K-POPULATION, COMPLETE-DATA CASE","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1986,"15","1","89","107","10.1080/03610928608829108","Statistics & Probability"
1926,"Sub10","not vetted","COWLING, RM; LAMONT, BB","VARIATION IN SEROTINY OF 3 BANKSIA SPECIES ALONG A CLIMATIC GRADIENT","AUSTRALIAN JOURNAL OF ECOLOGY","Article",1985,"10","3","345","350","10.1111/j.1442-9993.1985.tb00895.x","Ecology"
1951,"Sub10","not vetted","SZATROWSKI, TH","THE RELATIONSHIP BETWEEN 2 PARAMETERIZATIONS OF LINEAR PATTERNED MEAN AND COVARIANCE-MODELS","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1985,"14","7","1709","1712","10.1080/03610928508829006","Statistics & Probability"
1958,"Sub10","not vetted","BROWN, KM","INTRASPECIFIC LIFE-HISTORY VARIATION IN A POND SNAIL - THE ROLES OF POPULATION DIVERGENCE AND PHENOTYPIC PLASTICITY","EVOLUTION","Article",1985,"39","2","387","395","10.2307/2408371","Ecology; Evolutionary Biology; Genetics & Heredity"
1994,"Sub10","not vetted","BROWNE, MW","ASYMPTOTICALLY DISTRIBUTION-FREE METHODS FOR THE ANALYSIS OF COVARIANCE-STRUCTURES","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1984,"37","MAY","62","83","10.1111/j.2044-8317.1984.tb00789.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
2009,"Sub10","not vetted","HOCHBERG, Y; VARONSALOMON, Y","ON SIMULTANEOUS PAIRWISE COMPARISONS IN ANALYSIS OF COVARIANCE","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1984,"79","388","863","866","10.2307/2288716","Statistics & Probability"
2011,"Sub10","not vetted","NUR, N; HASSON, O","PHENOTYPIC PLASTICITY AND THE HANDICAP PRINCIPLE","JOURNAL OF THEORETICAL BIOLOGY","Article",1984,"110","2","275","297","10.1016/S0022-5193(84)80059-4","Biology; Mathematical & Computational Biology"
2044,"Sub10","not vetted","LAWSON, A","RANK ANALYSIS OF COVARIANCE - ALTERNATIVE APPROACHES","JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES D-THE STATISTICIAN","Article",1983,"32","3","331","337","10.2307/2987939","Statistics & Probability"
2072,"Sub10","not vetted","URQUHART, NS","ADJUSTMENT IN COVARIANCE WHEN ONE FACTOR AFFECTS THE COVARIATE","BIOMETRICS","Article",1982,"38","3","651","660","10.2307/2530046","Biology; Mathematical & Computational Biology; Statistics & Probability"
2081,"Sub10","not vetted","BRYANT, JL","THE USE OF MULTIPLE COMPARISONS PROCEDURES IN THE ANALYSIS OF COVARIANCE","BIOMETRICS","Meeting Abstract",1982,"38","4","1114","1114","","Biology; Mathematical & Computational Biology; Statistics & Probability"
2082,"Sub10","not vetted","RUBIN, DB; SZATROWSKI, TH","FINDING MAXIMUM-LIKELIHOOD ESTIMATES OF PATTERNED COVARIANCE MATRICES BY THE EM ALGORITHM","BIOMETRIKA","Note",1982,"69","3","657","660","","Biology; Mathematical & Computational Biology; Statistics & Probability"
2084,"Sub10","not vetted","SMITH, JH; LEWIS, TO","EFFECTS OF INTRA-CLASS CORRELATION ON COVARIANCE ANALYSIS","COMMUNICATIONS IN STATISTICS PART A-THEORY AND METHODS","Article",1982,"11","1","71","80","10.1080/03610928208828218","Statistics & Probability"
2092,"Sub10","not vetted","FANG, C; KRISHNAIAH, PR; NAGARSENKER, BN","ASYMPTOTIC DISTRIBUTIONS OF THE LIKELIHOOD RATIO TEST STATISTICS FOR COVARIANCE-STRUCTURES OF THE COMPLEX MULTIVARIATE NORMAL-DISTRIBUTIONS","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1982,"12","4","597","611","10.1016/0047-259X(82)90066-5","Statistics & Probability"
2117,"Sub10","not vetted","ELBASSIOUNI, MY","LIKELIHOOD RATIO TESTS FOR COVARIANCE HYPOTHESES GENERATING COMMUTATIVE QUADRATIC SUBSPACES","COMMUNICATIONS IN STATISTICS PART A-THEORY AND METHODS","Article",1981,"10","23","2461","2468","10.1080/03610928108828202","Statistics & Probability"
2121,"Sub10","not vetted","KATAOKA, K; TAKAGAKI, E; IKEGAMI, Y","RELATIONSHIPS BETWEEN YIELD STABILITY AND PHENOTYPIC PLASTICITY OF CHARACTERS RELATED TO PHOTOSYNTHESIS IN RICE VARIETIES","JAPANESE JOURNAL OF BREEDING","Article",1981,"31","1","65","71","","Agronomy; Plant Sciences"
2129,"Sub10","not vetted","LAIRD, N; OLIVIER, D","COVARIANCE ANALYSIS OF CENSORED SURVIVAL-DATA USING LOG-LINEAR ANALYSIS TECHNIQUES","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1981,"76","374","231","240","10.2307/2287816","Statistics & Probability"
2133,"Sub10","not vetted","SEGER, J","KINSHIP AND COVARIANCE","JOURNAL OF THEORETICAL BIOLOGY","Article",1981,"91","1","191","213","10.1016/0022-5193(81)90380-5","Biology; Mathematical & Computational Biology"
2162,"Sub10","not vetted","KERLINGER, FN","ANALYSIS OF COVARIANCE STRUCTURE TESTS OF A CRITERIAL REFERENTS THEORY OF ATTITUDES","MULTIVARIATE BEHAVIORAL RESEARCH","Article",1980,"15","4","403","422","10.1207/s15327906mbr1504_2","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
2166,"Sub10","not vetted","KARLIN, S","MODELS OF MULTIFACTORIAL INHERITANCE .6. FORMULAS AND PROPERTIES OF THE VECTOR PHENOTYPE EQUILIBRIUM COVARIANCE-MATRIX","THEORETICAL POPULATION BIOLOGY","Article",1980,"17","3","276","297","10.1016/0040-5809(80)90028-3","Ecology; Evolutionary Biology; Genetics & Heredity; Mathematical & Computational Biology"
2188,"Sub10","not vetted","BALLINGER, RE","INTRASPECIFIC VARIATION IN DEMOGRAPHY AND LIFE-HISTORY OF THE LIZARD, SCELOPORUS-JARROVI, ALONG AN ALTITUDINAL GRADIENT IN SOUTHEASTERN ARIZONA","ECOLOGY","Article",1979,"60","5","901","909","10.2307/1936858","Ecology"
2205,"Sub10","not vetted","JOHNSTONE, IM","PHENOTYPIC PLASTICITY IN DRAPARNALDIA (CHAETOPHORACEAE) .2. PHYSICAL-ENVIRONMENT AND CONCLUSIONS","AMERICAN JOURNAL OF BOTANY","Article",1978,"65","6","608","614","10.2307/2442305","Plant Sciences"
2215,"Sub10","not vetted","HILL, WG; THOMPSON, R","PROBABILITIES OF NON-POSITIVE DEFINITE BETWEEN-GROUP OR GENETIC COVARIANCE MATRICES","BIOMETRICS","Article",1978,"34","3","429","439","10.2307/2530605","Biology; Mathematical & Computational Biology; Statistics & Probability"
2237,"Sub10","not vetted","OTT, TJ","COVARIANCE FUNCTION OF VIRTUAL WAITING-TIME PROCESS IN AN M-G-1 QUEUE","ADVANCES IN APPLIED PROBABILITY","Article",1977,"9","1","158","168","10.2307/1425822","Statistics & Probability"
2247,"Sub10","not vetted","BROWN, KG","ESTIMATION OF DIAGONAL COVARIANCE MATRICES BY MINQUE","COMMUNICATIONS IN STATISTICS PART A-THEORY AND METHODS","Article",1977,"6","5","471","484","10.1080/03610927708827507","Statistics & Probability"
2274,"Sub10","not vetted","KOCH, GG; ELKHORAZATY, MN; LEWIS, AL","ASYMPTOTIC COVARIANCE STRUCTURE OF LOG-LINEAR MODEL ESTIMATED PARAMETERS FOR MULTIPLE RECAPTURE CENSUS","COMMUNICATIONS IN STATISTICS PART A-THEORY AND METHODS","Article",1976,"5","14","1425","1445","10.1080/03610927608827452","Statistics & Probability"
2284,"Sub10","not vetted","HAUGH, LD","CHECKING INDEPENDENCE OF 2 COVARIANCE-STATIONARY TIME-SERIES - UNIVARIATE RESIDUAL CROSS-CORRELATION APPROACH","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1976,"71","354","378","385","10.2307/2285318","Statistics & Probability"
2295,"Sub10","not vetted","STEPHENS, MA","ASYMPTOTIC PROPERTIES FOR COVARIANCE MATRICES OF ORDER STATISTICS","BIOMETRIKA","Article",1975,"62","1","23","28","10.2307/2334483","Biology; Mathematical & Computational Biology; Statistics & Probability"
2324,"Sub10","not vetted","Tucic, B; Budecevic, S; Jovanovic, SM; Vuleta, A; Klingenberg, CP","Phenotypic plasticity in response to environmental heterogeneity contributes to fluctuating asymmetry in plants: first empirical evidence","JOURNAL OF EVOLUTIONARY BIOLOGY",NA,2018,"31","2","197","210","10.1111/jeb.13207",NA
2325,"Sub10","not vetted","Klanian, MG; Perez, OZ; Vela-Magana, MA","Phenotypic plasticity in gene expression and physiological response in red drum Sciaenops ocellatus exposed to a long-term freshwater environment","FISH PHYSIOLOGY AND BIOCHEMISTRY",NA,2018,"44","1","73","85","10.1007/s10695-017-0414-8",NA
2441,"Sub10","not vetted","Carvalho, J; Eizaguirre, O; Perez, JM; Mentaberre, G; Lavin, S; Fandos, P; Olmo, JR; Olive-Boix, X; Torres, RT; Fonseca, C; Pettorelli, N; Serrano, E","Evidence for phenotypic plasticity but not for compensatory horn growth in male Iberian ibex","MAMMALIAN BIOLOGY",NA,2017,"87","","101","106","10.1016/j.mambio.2017.06.003",NA
2501,"Sub10","not vetted","Jiang, DD","Likelihood-based tests on moderate-high-dimensional mean vectors with unequal covariance matrices","JOURNAL OF THE KOREAN STATISTICAL SOCIETY",NA,2017,"46","3","451","461","10.1016/j.jkss.2017.01.005",NA
2514,"Sub10","not vetted","Klymenko, Y; Kim, O; Stack, MS","Complex Determinants of Epithelial: Mesenchymal Phenotypic Plasticity in Ovarian Cancer","CANCERS",NA,2017,"9","8","","","10.3390/cancers9080104",NA
2579,"Sub10","not vetted","Wang, WC; Fan, JQ","ASYMPTOTICS OF EMPIRICAL EIGENSTRUCTURE FOR HIGH DIMENSIONAL SPIKED COVARIANCE","ANNALS OF STATISTICS",NA,2017,"45","3","1342","1374","10.1214/16-AOS1487",NA
2590,"Sub10","not vetted","Coelho, CA; Roy, A","Testing the hypothesis of a block compound symmetric covariance matrix for elliptically contoured distributions","TEST",NA,2017,"26","2","308","330","10.1007/s11749-016-0512-4",NA
2592,"Sub10","not vetted","Richardson, BA; Chaney, L; Shaw, NL; Still, SM","Will phenotypic plasticity affecting flowering phenology keep pace with climate change?","GLOBAL CHANGE BIOLOGY",NA,2017,"23","6","2499","2508","10.1111/gcb.13532",NA
2612,"Sub10","not vetted","Filice, DCS; Long, TAF","Phenotypic plasticity in female mate choice behavior is mediated by an interaction of direct and indirect genetic effects in Drosophila melanogaster","ECOLOGY AND EVOLUTION",NA,2017,"7","10","3542","3551","10.1002/ece3.2954",NA
2613,"Sub10","not vetted","Goldsmith, GR; Bentley, LP; Shenkin, A; Salinas, N; Blonder, B; Martin, RE; Castro-Ccossco, R; Chambi-Porroa, P; Diaz, S; Enquist, BJ; Asner, GP; Malhi, Y","Variation in leaf wettability traits along a tropical montane elevation gradient","NEW PHYTOLOGIST",NA,2017,"214","3","989","1001","10.1111/nph.14121",NA
2665,"Sub10","not vetted","Chenchouni, H","Variation in White Stork (Ciconia ciconia) diet along a climatic gradient and across rural-to-urban landscapes in North Africa","INTERNATIONAL JOURNAL OF BIOMETEOROLOGY",NA,2017,"61","3","549","564","10.1007/s00484-016-1232-x",NA
2699,"Sub10","not vetted","Horrell, MT; Stein, ML","Half-spectral space-time covariance models","SPATIAL STATISTICS",NA,2017,"19","","","","10.1016/j.spasta.2016.12.002",NA
2711,"Sub10","not vetted","Flanagan, LB; Orchard, TE; Logie, GSJ; Coburn, CA; Rood, SB","Water use in a riparian cottonwood ecosystem: Eddy covariance measurements and scaling along a river corridor","AGRICULTURAL AND FOREST METEOROLOGY",NA,2017,"232","","332","348","10.1016/j.agrformet.2016.08.024",NA
2748,"Sub10","not vetted","Szczepanska-Alvarez, A; Hao, CC; Liang, YL; von Rosen, D","Estimation equations for multivariate linear models with Kronecker structured covariance matrices","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS",NA,2017,"46","16","7902","7915","10.1080/03610926.2016.1165852",NA
2749,"Sub10","not vetted","Zhang, Z; Werner, F; Cho, HM; Wind, G; Platnick, S; Ackerman, AS; Di Girolamo, L; Marshak, A; Meyer, K","A Framework For Quantifying The Impacts Of Sub-Pixel Reflectance Variance And Covariance On Cloud Optical Thickness And Effective Radius Retrievals Based On The Bi-Spectral Method","RADIATION PROCESSES IN THE ATMOSPHERE AND OCEAN",NA,2017,"1810","","","","10.1063/1.4975502",NA
2750,"Sub10","not vetted","Bodnar, O; Schmid, W","CUSUM control schemes for monitoring the covariance matrix of multivariate time series","STATISTICS",NA,2017,"51","4","722","744","10.1080/02331888.2016.1268616",NA
2776,"Sub10","not vetted","Falletta, P; Sanchez-del-Campo, L; Chauhan, J; Effern, M; Kenyon, A; Kershaw, CJ; Siddaway, R; Lisle, R; Freter, R; Daniels, MJ; Lu, X; Tuting, T; Middleton, M; Buffa, FM; Willis, AE; Pavitt, G; Ronai, ZA; Sauka-Spengler, T; Holzel, M; Goding, CR","Translation reprogramming is an evolutionarily conserved driver of phenotypic plasticity and therapeutic resistance in melanoma","GENES & DEVELOPMENT",NA,2017,"31","1","18","33","10.1101/gad.290940.116",NA
2795,"Sub10","not vetted","Choi, YG; Ng, CT; Lim, J","Regularized LRT for large scale covariance matrices: One sample problem","JOURNAL OF STATISTICAL PLANNING AND INFERENCE",NA,2017,"180","","108","123","10.1016/j.jspi.2016.06.006",NA
2802,"Sub10","not vetted","Pitsillou, M; Fokianos, K","dCovTS: Distance Covariance/Correlation for Time Series","R JOURNAL",NA,2016,"8","2","324","340","",NA
2850,"Sub10","not vetted","Podgrajsek, E; Sahlee, E; Bastviken, D; Natchimuthu, S; Kljun, N; Chmiel, HE; Klemedtsson, L; Rutgersson, A","Methane fluxes from a small boreal lake measured with the eddy covariance method","LIMNOLOGY AND OCEANOGRAPHY","Article",2016,"61","","S41","S50","10.1002/lno.10245","Limnology; Oceanography"
2882,"Sub10","not vetted","Turcotte, MM; Levine, JM","Phenotypic Plasticity and Species Coexistence","TRENDS IN ECOLOGY & EVOLUTION","Review",2016,"31","10","803","813","10.1016/j.tree.2016.07.013","Ecology; Evolutionary Biology; Genetics & Heredity"
2896,"Sub10","not vetted","Naraballobh, W; Trakooljul, N; Murani, E; Brunner, R; Krischek, C; Janisch, S; Wicke, M; Ponsuksili, S; Wimmers, K","Transient Shifts of Incubation Temperature Reveal Immediate and Long-Term Transcriptional Response in Chicken Breast Muscle Underpinning Resilience and Phenotypic Plasticity","PLOS ONE","Article",2016,"11","9","","","10.1371/journal.pone.0162485","Multidisciplinary Sciences"
2917,"Sub10","not vetted","Reiner-Benaim, A","Scan Statistic Tail Probability Assessment Based on Process Covariance and Window Size","METHODOLOGY AND COMPUTING IN APPLIED PROBABILITY","Article",2016,"18","3","717","745","10.1007/s11009-015-9447-6","Statistics & Probability"
2923,"Sub10","not vetted","Wang, YS; Bao, QL; Chen, ZP","Multiple mainlobe interferences suppression based on subspace matrix filtering and covariance matrix reconstruction","JOURNAL OF APPLIED REMOTE SENSING","Article",2016,"10","","","","10.1117/1.JRS.10.035008","Environmental Sciences; Remote Sensing; Imaging Science & Photographic Technology"
2932,"Sub10","not vetted","Wright, PA; Turko, AJ","Amphibious fishes: evolution and phenotypic plasticity","JOURNAL OF EXPERIMENTAL BIOLOGY","Review",2016,"219","15","2245","2259","10.1242/jeb.126649","Biology"
2972,"Sub10","not vetted","Bhamre, T; Zhang, T; Singer, A","Denoising and covariance estimation of single particle cryo-EM images","JOURNAL OF STRUCTURAL BIOLOGY","Article",2016,"195","1","72","81","10.1016/j.jsb.2016.04.013","Biochemistry & Molecular Biology; Biophysics; Cell Biology"
3012,"Sub10","not vetted","Yuan, CM; Wu, T; Geng, YF; Chai, Y; Hao, JB","Phenotypic plasticity of lianas in response to altered light environment","ECOLOGICAL RESEARCH","Article",2016,"31","3","375","384","10.1007/s11284-016-1343-1","Ecology"
3058,"Sub10","not vetted","Adams, DK","Evolution of the neurosensory system mediates gain and loss of phenotypic plasticity","INTEGRATIVE AND COMPARATIVE BIOLOGY","Meeting Abstract",2016,"56","","E2","E2","","Zoology"
3059,"Sub10","not vetted","Hoch, JM; Schneck, DT; Neufeld, CJ","Ecology and evolution of phenotypic plasticity in the penis and appendages of barnacles","INTEGRATIVE AND COMPARATIVE BIOLOGY","Meeting Abstract",2016,"56","","E92","E92","","Zoology"
3066,"Sub10","not vetted","Roberts, KT; Wheat, CW; Dahlhoff, EP; Rank, NE","Variation among metabolic enzymes along a thermal gradient in a montane ectotherm","INTEGRATIVE AND COMPARATIVE BIOLOGY","Meeting Abstract",2016,"56","","E185","E185","","Zoology"
3091,"Sub10","not vetted","Ikeda, Y; Kubokawa, T; Srivastava, MS","Comparison of linear shrinkage estimators of a large covariance matrix in normal and non-normal distributions","COMPUTATIONAL STATISTICS & DATA ANALYSIS","Article",2016,"95","","95","108","10.1016/j.csda.2015.09.011","Computer Science, Interdisciplinary Applications; Statistics & Probability"
3096,"Sub10","not vetted","Dhawan, A; Tonekaboni, SAM; Taube, JH; Hu, S; Sphyris, N; Mani, SA; Kohandel, M","Mathematical modelling of phenotypic plasticity and conversion to a stem-cell state under hypoxia","SCIENTIFIC REPORTS","Article",2016,"6","","","","10.1038/srep18074","Multidisciplinary Sciences"
3100,"Sub10","not vetted","Fan, JQ; Liao, Y; Liu, H","An overview of the estimation of large covariance and precision matrices","ECONOMETRICS JOURNAL","Article",2016,"19","1","C1","C32","10.1111/ectj.12061","Economics; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Statistics & Probability"
3111,"Sub10","not vetted","Roy, A; Zmyslony, R; Fonseca, M; Leiva, R","Optimal estimation for doubly multivariate data in blocked compound symmetric covariance structure","JOURNAL OF MULTIVARIATE ANALYSIS","Article",2016,"144","","81","90","10.1016/j.jmva.2015.11.001","Statistics & Probability"
3112,"Sub10","not vetted","Berkes, I; Horvath, L; Rice, G","On the asymptotic normality of kernel estimators of the long run covariance of functional time series","JOURNAL OF MULTIVARIATE ANALYSIS","Article",2016,"144","","150","175","10.1016/j.jmva.2015.11.005","Statistics & Probability"
3116,"Sub10","not vetted","Abaad, M; Tuset, VM; Montero, D; Lombarte, A; Otero-Ferrer, JL; Haroun, R","Phenotypic plasticity in wild marine fishes associated with fish-cage aquaculture","HYDROBIOLOGIA","Article",2016,"765","1","343","358","10.1007/s10750-015-2428-5","Marine & Freshwater Biology"
3124,"Sub10","not vetted","Lamont, AE; Vermunt, JK; Van Horn, ML","Regression Mixture Models: Does Modeling the Covariance Between Independent Variables and Latent Classes Improve the Results?","MULTIVARIATE BEHAVIORAL RESEARCH","Article",2016,"51","1","35","52","10.1080/00273171.2015.1095063","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
3133,"Sub10","not vetted","Gwate, O; Mantel, SK; Palmer, AR; Gibson, LA","Measuring evapotranspiration using an eddy covariance system over the Albany Thicket of the Eastern Cape, South Africa","REMOTE SENSING FOR AGRICULTURE, ECOSYSTEMS, AND HYDROLOGY XVIII","Proceedings Paper",2016,"9998","","","","10.1117/12.2245426","Agronomy; Ecology; Remote Sensing; Water Resources"
3168,"Sub10","not vetted","Olinger, CT; Peoples, BK; Frimpong, EA","Reproductive life history of Heterandria bimaculata (Heckel, 1848) (Poeciliinae: Poeciliidae) in the Honduran interior highlands: trait variation along an elevational gradient","NEOTROPICAL ICHTHYOLOGY","Article",2016,"14","1","","","10.1590/1982-0224-20150050","Zoology"
3170,"Sub10","not vetted","Fidan, EC; Sirin, U","The Changes Related with Altitudinal Gradient and Seasonal Variation in the Species Composition of Carabidae (Coleoptera) in Turkmen Mountain (Eskisehir, Turkey)","EKOLOJI","Article",2016,"25","98","17","24","10.5053/ekoloji.2015.24","Ecology"
3181,"Sub10","not vetted","Woch, MW; Kapusta, P; Stefanowicz, AM","Variation in dry grassland communities along a heavy metals gradient","ECOTOXICOLOGY","Article",2016,"25","1","80","90","10.1007/s10646-015-1569-7","Ecology; Environmental Sciences; Toxicology"
3184,"Sub10","not vetted","Carlson, JE; Adams, CA; Holsinger, KE","Intraspecific variation in stomatal traits, leaf traits and physiology reflects adaptation along aridity gradients in a South African shrub","ANNALS OF BOTANY","Article",2016,"117","1","195","207","10.1093/aob/mcv146","Plant Sciences"
3190,"Sub10","not vetted","Butterfield, BJ; Bradford, JB; Armas, C; Prieto, I; Pugnaire, FI","Does the stress-gradient hypothesis hold water? Disentangling spatial and temporal variation in plant effects on soil moisture in dryland systems","FUNCTIONAL ECOLOGY","Article",2016,"30","1","10","19","10.1111/1365-2435.12592","Ecology"
