"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
1549,"Sub16","not vetted","SPITZE, K; BURNSON, J; LYNCH, M","THE COVARIANCE STRUCTURE OF LIFE-HISTORY CHARACTERS IN DAPHNIA-PULEX","EVOLUTION","Article",1991,"45","5","1081","1090","10.2307/2409717","Ecology; Evolutionary Biology; Genetics & Heredity"
1552,"Sub16","not vetted","THOMPSON, JD","PHENOTYPIC PLASTICITY AS A COMPONENT OF EVOLUTIONARY CHANGE","TRENDS IN ECOLOGY & EVOLUTION","Review",1991,"6","8","246","249","10.1016/0169-5347(91)90070-E","Ecology; Evolutionary Biology; Genetics & Heredity"
1578,"Sub16","not vetted","DALE, MRT; BLUNDON, DJ","QUADRAT COVARIANCE ANALYSIS AND THE SCALES OF INTERSPECIFIC ASSOCIATION DURING PRIMARY SUCCESSION","JOURNAL OF VEGETATION SCIENCE","Article",1991,"2","1","103","112","10.2307/3235902","Plant Sciences; Ecology; Forestry"
1587,"Sub16","not vetted","PIGLIUCCI, M; POLITI, MG; BELLINCAMPI, D","IMPLICATIONS OF PHENOTYPIC PLASTICITY FOR NUMERICAL TAXONOMY OF ORNITHOGALUM-MONTANUM (LILIACEAE)","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","Article",1991,"69","1","34","38","10.1139/b91-006","Plant Sciences"
1593,"Sub16","not vetted","ZHABIN, AG","GRADIENT-TYPE VARIATION OF PROPERTIES OF INDICATOR MINERALS IN NEAR-ORE HALO","DOKLADY AKADEMII NAUK SSSR","Article",1991,"319","3","688","690","","Multidisciplinary Sciences"
1607,"Sub16","not vetted","SWANEPOEL, JWH","A NOTE ON THE CHARACTERIZATION OF THE EXPONENTIAL-DISTRIBUTION BY THE COVARIANCE OF SPACINGS","SOUTH AFRICAN STATISTICAL JOURNAL","Article",1991,"25","2","73","78","","Statistics & Probability"
1609,"Sub16","not vetted","DEJONG, G; STEARNS, SC","PHENOTYPIC PLASTICITY AND THE EXPRESSION OF GENETIC-VARIATION","UNITY OF EVOLUTIONARY BIOLOGY, VOLS 1 AND 2","Proceedings Paper",1991,NA,"","707","718","","Biology"
1626,"Sub16","not vetted","CARRARO, L","COVARIANCE OF SOME GAUSSIAN-PROCESSES IN CONNECTED WITH THE MARKOV PROPERTY","STOCHASTIC PROCESSES AND THEIR APPLICATIONS","Article",1990,"35","2","251","265","10.1016/0304-4149(90)90005-D","Statistics & Probability"
1675,"Sub16","not vetted","ROY, R","ASYMPTOTIC COVARIANCE STRUCTURE OF SERIAL CORRELATIONS IN MULTIVARIATE TIME-SERIES","BIOMETRIKA","Article",1989,"76","4","824","827","","Biology; Mathematical & Computational Biology; Statistics & Probability"
1677,"Sub16","not vetted","FORD, NB; SEIGEL, RA","PHENOTYPIC PLASTICITY IN REPRODUCTIVE TRAITS - EVIDENCE FROM A VIVIPAROUS SNAKE","ECOLOGY","Article",1989,"70","6","1768","1774","10.2307/1938110","Ecology"
1719,"Sub16","not vetted","CALINSKI, T; CAUSSINUS, H","A NOTE ON THE ANALYSIS OF COVARIANCE - EFFICIENCY OF CONCOMITANT VARIABLES","JOURNAL OF STATISTICAL PLANNING AND INFERENCE","Article",1989,"21","3","315","326","10.1016/0378-3758(89)90050-5","Statistics & Probability"
1735,"Sub16","not vetted","GREENE, T; RAYENS, WS","PARTIALLY POOLED COVARIANCE-MATRIX ESTIMATION IN DISCRIMINANT-ANALYSIS","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1989,"18","10","3679","3702","10.1080/03610928908830117","Statistics & Probability"
1751,"Sub16","not vetted","BOUTIN, C; MORISSET, P","PHENOTYPIC PLASTICITY IN CHRYSANTHEMUM-LEUCANTHEMUM .1. GROWTH, BIOMASS ALLOCATION AND REPRODUCTION","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","Article",1988,"66","11","2285","2298","10.1139/b88-311","Plant Sciences"
1758,"Sub16","not vetted","BAI, ZD; SILVERSTEIN, JW; YIN, YQ","A NOTE ON THE LARGEST EIGENVALUE OF A LARGE DIMENSIONAL SAMPLE COVARIANCE-MATRIX","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1988,"26","2","166","168","10.1016/0047-259X(88)90078-4","Statistics & Probability"
1774,"Sub16","not vetted","KUIPER, D; KUIPER, PJC","PHENOTYPIC PLASTICITY IN A PHYSIOLOGICAL PERSPECTIVE","ACTA OECOLOGICA-OECOLOGIA PLANTARUM","Article",1988,"9","1","43","59","","Plant Sciences; Ecology"
1803,"Sub16","not vetted","HAZEL, W; BRANDT, R; GRANTHAM, T","GENETIC-VARIABILITY AND PHENOTYPIC PLASTICITY IN PUPAL COLOR AND ITS ADAPTIVE SIGNIFICANCE IN THE SWALLOWTAIL BUTTERFLY PAPILIO-POLYXENES","HEREDITY","Article",1987,"59","","449","455","10.1038/hdy.1987.155","Ecology; Evolutionary Biology; Genetics & Heredity"
1816,"Sub16","not vetted","KHATRI, CG; RAO, CR","TEST FOR A SPECIFIED SIGNAL WHEN THE NOISE COVARIANCE-MATRIX IS UNKNOWN","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1987,"22","2","177","188","10.1016/0047-259X(87)90084-4","Statistics & Probability"
1828,"Sub16","not vetted","TANIGUCHI, M; KRISHNAIAH, PR","ASYMPTOTIC DISTRIBUTIONS OF FUNCTIONS OF THE EIGENVALUES OF SAMPLE COVARIANCE-MATRIX AND CANONICAL CORRELATION MATRIX IN MULTIVARIATE TIME-SERIES","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1987,"22","1","156","176","10.1016/0047-259X(87)90083-2","Statistics & Probability"
1839,"Sub16","not vetted","TAN, WY","ON ANALYSIS OF COVARIANCE UNDER HETEROSCEDASTICITY AND ROBUSTNESS WITH RESPECT TO DEPARTURE FROM NORMALITY","BIOMETRICAL JOURNAL","Article",1987,"29","1","3","9","","Mathematical & Computational Biology; Statistics & Probability"
1848,"Sub16","not vetted","SAKATA, T","LIKELIHOOD RATIO TEST FOR ONE-SIDED HYPOTHESIS OF COVARIANCE MATRICES OF 2 NORMAL-POPULATIONS","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1987,"16","11","3157","3168","10.1080/03610928708829564","Statistics & Probability"
1851,"Sub16","not vetted","LEE, J","ANALYSIS OF COVARIANCE BY THE SAS GLM PROCEDURE","COMPUTERS IN BIOLOGY AND MEDICINE","Article",1987,"17","3","221","225","10.1016/0010-4825(87)90046-1","Biology; Computer Science, Interdisciplinary Applications; Engineering, Biomedical; Mathematical & Computational Biology"
1872,"Sub16","not vetted","STEARNS, SC; KOELLA, JC","THE EVOLUTION OF PHENOTYPIC PLASTICITY IN LIFE-HISTORY TRAITS - PREDICTIONS OF REACTION NORMS FOR AGE AND SIZE AT MATURITY","EVOLUTION","Article",1986,"40","5","893","913","10.2307/2408752","Ecology; Evolutionary Biology; Genetics & Heredity"
1920,"Sub16","not vetted","DEY, DK; SRINIVASAN, C","ESTIMATION OF A COVARIANCE-MATRIX UNDER STEINS LOSS","ANNALS OF STATISTICS","Article",1985,"13","4","1581","1591","10.1214/aos/1176349756","Statistics & Probability"
1938,"Sub16","not vetted","HELMS, RW","LINEAR-MODELS WITH LINEAR COVARIANCE STRUCTURE FOR INCOMPLETE LONGITUDINAL DATA","BIOMETRICS","Meeting Abstract",1985,"41","1","318","318","","Biology; Mathematical & Computational Biology; Statistics & Probability"
1955,"Sub16","not vetted","GOOD, IJ; SMITH, EP","THE VARIANCE AND COVARIANCE OF A GENERALIZED INDEX OF SIMILARITY ESPECIALLY FOR A GENERALIZATION OF AN INDEX OF HELLINGER AND BHATTACHARYYA","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1985,"14","12","3053","3061","10.1080/03610928508829094","Statistics & Probability"
1956,"Sub16","not vetted","LEE, SY","ANALYSIS OF COVARIANCE AND CORRELATION STRUCTURES","COMPUTATIONAL STATISTICS & DATA ANALYSIS","Article",1985,"2","4","279","295","10.1016/0167-9473(85)90002-7","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1974,"Sub16","not vetted","NAES, T","MULTIVARIATE CALIBRATION WHEN THE ERROR COVARIANCE-MATRIX IS STRUCTURED","TECHNOMETRICS","Article",1985,"27","3","301","311","","Statistics & Probability"
1977,"Sub16","not vetted","SEVERTSOV, AS","DEVELOPMENT OF PLASTIC PHENOTYPIC FEATURES UNDER THE INFLUENCE OF SELECTION","ZHURNAL OBSHCHEI BIOLOGII","Article",1985,"46","5","579","589","","Biology"
1982,"Sub16","not vetted","AMEMIYA, Y; FULLER, WA","ESTIMATION FOR THE MULTIVARIATE ERRORS-IN-VARIABLES MODEL WITH ESTIMATED ERROR COVARIANCE-MATRIX","ANNALS OF STATISTICS","Article",1984,"12","2","497","509","10.1214/aos/1176346502","Statistics & Probability"
1989,"Sub16","not vetted","FAIRCLOUGH, DL","THE EFFECTS OF COVARIANCE STRUCTURE ON WLS ANALYSIS OF INCOMPLETE LONGITUDINAL DATA","BIOMETRICS","Meeting Abstract",1984,"40","4","1189","1189","","Biology; Mathematical & Computational Biology; Statistics & Probability"
2045,"Sub16","not vetted","WEBER, G; WENZEL, HG","ERROR COVARIANCE FUNCTIONS OF SEA GRAVITY-DATA AND IMPLICATIONS FOR GEOID DETERMINATION","MARINE GEODESY","Article",1983,"7","4-Jan","199","226","10.1080/15210608309379482","Geochemistry & Geophysics; Oceanography; Remote Sensing"
2046,"Sub16","not vetted","CUDECK, R; BROWNE, MW","CROSS-VALIDATION OF COVARIANCE-STRUCTURES","MULTIVARIATE BEHAVIORAL RESEARCH","Article",1983,"18","2","147","168","10.1207/s15327906mbr1802_2","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
2095,"Sub16","not vetted","REINSEL, G","MULTIVARIATE REPEATED-MEASUREMENT OR GROWTH CURVE MODELS WITH MULTIVARIATE RANDOM-EFFECTS COVARIANCE STRUCTURE","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1982,"77","377","190","195","","Statistics & Probability"
2136,"Sub16","not vetted","WHITTICK, A","AN EXPERIMENTAL AND FIELD-STUDY OF PHENOTYPIC PLASTICITY IN ANTI-THAMNION","PHYCOLOGIA","Meeting Abstract",1981,"20","2","116","116","10.2216/i0031-8884-20-2-217.1","Plant Sciences; Marine & Freshwater Biology"
2170,"Sub16","not vetted","SMITH, DW","SIMPLIFIED APPROACH TO THE MAXIMUM LIKELIHOOD ESTIMATION OF THE COVARIANCE-MATRIX - REPLY","AMERICAN STATISTICIAN","Letter",1979,"33","2","93","93","","Statistics & Probability"
2175,"Sub16","not vetted","HAFF, LR","ESTIMATION OF THE INVERSE COVARIANCE-MATRIX - RANDOM MIXTURES OF THE INVERSE WISHART MATRIX AND THE IDENTITY","ANNALS OF STATISTICS","Article",1979,"7","6","1264","1276","10.1214/aos/1176344845","Statistics & Probability"
2206,"Sub16","not vetted","SMITH, DW","SIMPLIFIED APPROACH TO MAXIMUM LIKELIHOOD ESTIMATION OF COVARIANCE-MATRIX","AMERICAN STATISTICIAN","Article",1978,"32","1","28","29","10.2307/2683472","Statistics & Probability"
2229,"Sub16","not vetted","ORLOVE, MJ; WOOD, CL","COEFFICIENTS OF RELATIONSHIP AND COEFFICIENTS OF RELATEDNESS IN KIN SELECTION - COVARIANCE FORM FOR RHO FORMULA","JOURNAL OF THEORETICAL BIOLOGY","Article",1978,"73","4","679","686","10.1016/0022-5193(78)90129-7","Biology; Mathematical & Computational Biology"
2246,"Sub16","not vetted","ROGERS, GS; YOUNG, DL","EXPLICIT MAXIMUM LIKELIHOOD ESTIMATORS FOR CERTAIN PATTERNED COVARIANCE MATRICES","COMMUNICATIONS IN STATISTICS PART A-THEORY AND METHODS","Article",1977,"6","2","121","133","10.1080/03610927708827477","Statistics & Probability"
2253,"Sub16","not vetted","SEJNOWSKI, TJ","STORING COVARIANCE WITH NONLINEARLY INTERACTING NEURONS","JOURNAL OF MATHEMATICAL BIOLOGY","Article",1977,"4","4","303","321","10.1007/BF00275079","Biology; Mathematical & Computational Biology"
2268,"Sub16","not vetted","WERMUTH, N","ANALOGIES BETWEEN MULTIPLICATIVE MODELS IN CONTINGENCY-TABLES AND COVARIANCE SELECTION","BIOMETRICS","Article",1976,"32","1","95","108","10.2307/2529341","Biology; Mathematical & Computational Biology; Statistics & Probability"
2282,"Sub16","not vetted","HEMMERLE, WJ","ITERATIVE NONORTHOGONAL ANALYSIS OF COVARIANCE","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1976,"71","353","195","199","","Statistics & Probability"
2287,"Sub16","not vetted","ARUNACHALAM, V","UTILITY OF COVARIANCE OF COMBINING ABILITY IN PLANT BREEDING","THEORETICAL AND APPLIED GENETICS","Article",1976,"47","6","303","306","10.1007/BF00281936","Agronomy; Plant Sciences; Genetics & Heredity; Horticulture"
2288,"Sub16","not vetted","REYNOLDS, JF","COVARIANCE STRUCTURE OF QUEUES AND RELATED PROCESSES - SURVEY OF RECENT WORK","ADVANCES IN APPLIED PROBABILITY","Article",1975,"7","2","383","415","10.2307/1426082","Statistics & Probability"
2290,"Sub16","not vetted","SHAMAN, P","APPROXIMATE INVERSE FOR COVARIANCE MATRIX OF MOVING AVERAGE AND AUTOREGRESSIVE PROCESSES","ANNALS OF STATISTICS","Note",1975,"3","2","532","538","10.1214/aos/1176343085","Statistics & Probability"
2330,"Sub16","not vetted","Kumar, BM; Jose, S","Phenotypic plasticity of roots in mixed tree species agroforestry systems: review with examples from peninsular India","AGROFORESTRY SYSTEMS",NA,2018,"92","1","59","69","10.1007/s10457-016-0012-2",NA
2355,"Sub16","not vetted","Islamiyati, A; Fatmawati; Chamidah, N","Estimation of Covariance Matrix on Bi-Response Longitudinal Data Analysis with Penalized Spline Regression","2ND INTERNATIONAL CONFERENCE ON SCIENCE (ICOS)",NA,2018,"979","","","","10.1088/1742-6596/979/1/012093",NA
2395,"Sub16","not vetted","Reger, J; Lind, MI; Robinson, MR; Beckerman, AP","Predation drives local adaptation of phenotypic plasticity","NATURE ECOLOGY & EVOLUTION",NA,2018,"2","1","100","107","10.1038/s41559-017-0373-6",NA
2397,"Sub16","not vetted","Dai, SQ; Li, H; Xiong, J; Ma, J; Guo, HQ; Xiao, XM; Zhao, B","Assessing the Extent and Impact of Online Data Sharing in Eddy Covariance Flux Research","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES",NA,2018,"123","1","129","137","10.1002/2017JG004277",NA
2403,"Sub16","not vetted","Kinlock, NL; Prowant, L; Herstoff, EM; Foley, CM; Akin-Fajiye, M; Bender, N; Umarani, M; Ryu, HY; Sen, B; Gurevitch, J","Explaining global variation in the latitudinal diversity gradient: Meta-analysis confirms known patterns and uncovers new ones","GLOBAL ECOLOGY AND BIOGEOGRAPHY",NA,2018,"27","1","125","141","10.1111/geb.12665",NA
2411,"Sub16","not vetted","Hurdebise, Q; Heinesch, B; De Ligne, A; Vincke, C; Aubinet, M","Impact of canopy aerodynamic distance spatial and temporal variability on long term eddy covariance measurements","AGRICULTURAL AND FOREST METEOROLOGY",NA,2017,"247","","131","138","10.1016/j.agrformet.2017.07.013",NA
2428,"Sub16","not vetted","Bonat, WH; Olivero, J; Grande-Vega, M; Farfan, MA; Fa, JE","Modelling the Covariance Structure in Marginal Multivariate Count Models: Hunting in Bioko Island","JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS",NA,2017,"22","4","446","464","10.1007/s13253-017-0284-7",NA
2440,"Sub16","not vetted","Lee, K; Baek, C; Daniels, MJ","ARMA Cholesky factor models for the covariance matrix of linear models","COMPUTATIONAL STATISTICS & DATA ANALYSIS",NA,2017,"115","","267","280","10.1016/j.csda.2017.05.001",NA
2450,"Sub16","not vetted","Mao, GY","Variance-corrected tests for covariance structures with high-dimensional data","JOURNAL OF MULTIVARIATE ANALYSIS",NA,2017,"162","","71","81","10.1016/j.jmva.2017.08.003",NA
2454,"Sub16","not vetted","van Heerwaarden, B; Sgro, CM","The quantitative genetic basis of clinal divergence in phenotypic plasticity","EVOLUTION",NA,2017,"71","11","2618","2633","10.1111/evo.13342",NA
2470,"Sub16","not vetted","Qin, XH; Hao, K; Ma, JC; Huang, XB; Tu, XB; Ali, MP; Pittendrigh, BR; Cao, GC; Wang, GJ; Nong, XQ; Whitman, DW; Zhang, ZH","Molecular Ecological Basis of Grasshopper (Oedaleus asiaticus) Phenotypic Plasticity under Environmental Selection","FRONTIERS IN PHYSIOLOGY",NA,2017,"8","","","","10.3389/fphys.2017.00770",NA
2531,"Sub16","not vetted","Bethlehem, RAI; Romero-Garcia, R; Mak, E; Bullmore, ET; Baron-Cohen, S","Structural Covariance Networks in Children with Autism or ADHD","CEREBRAL CORTEX",NA,2017,"27","8","4267","4276","10.1093/cercor/bhx135",NA
2575,"Sub16","not vetted","Peel, JR; Sanchez, MCM; Portillo, JL; Golubov, J","Stomatal density, leaf area and plant size variation of Rhizophora mangle (Malpighiales: Rhizophoraceae) along a salinity gradient in the Mexican Caribbean","REVISTA DE BIOLOGIA TROPICAL",NA,2017,"65","2","701","712","",NA
2577,"Sub16","not vetted","Lee, JS; Kang, DJ; Hineva, E; Slabakova, V; Todorova, V; Park, J; Cho, JH","Estimation of Net Ecosystem Metabolism of Seagrass Meadows in the Coastal Waters of the East Sea and Black Sea using the Noninvasive Eddy Covariance Technique","OCEAN SCIENCE JOURNAL",NA,2017,"52","2","243","256","10.1007/s12601-017-0032-5",NA
2593,"Sub16","not vetted","Karl, T; Graus, M; Striednig, M; Lamprecht, C; Hammerle, A; Wohlfahrt, G; Held, A; von der Heyden, L; Deventer, MJ; Krismer, A; Haun, C; Feichter, R; Lee, J","Urban eddy covariance measurements reveal significant missing NOx emissions in Central Europe","SCIENTIFIC REPORTS",NA,2017,"7","","","","10.1038/s41598-017-02699-9",NA
2623,"Sub16","not vetted","Carabio, M; Perazza, G; Larranaga, F; Naya, DE","The effect of food availability on phenotypic plasticity and phenotypic integration in the hylid frog Hypsiboas pulchellus","EVOLUTIONARY ECOLOGY RESEARCH",NA,2017,"18","3","281","291","",NA
2627,"Sub16","not vetted","Ito, S; Nagoshi, T; Minai, K; Kashiwagi, Y; Sekiyama, H; Yoshii, A; Kimura, H; Inoue, Y; Ogawa, K; Tanaka, TD; Ogawa, T; Kawai, M; Yoshimura, M","Possible increase in insulin resistance and concealed glucose-coupled potassium-lowering mechanisms during acute coronary syndrome documented by covariance structure analysis","PLOS ONE",NA,2017,"12","4","","","10.1371/journal.pone.0176435",NA
2639,"Sub16","not vetted","Chen, SC; Cornwell, WK; Zhang, HX; Moles, AT","Plants show more flesh in the tropics: variation in fruit type along latitudinal and climatic gradients","ECOGRAPHY",NA,2017,"40","4","531","538","10.1111/ecog.02010",NA
2647,"Sub16","not vetted","Krismer, J; Tamminen, M; Fontana, S; Zenobi, R; Narwani, A","Single-cell mass spectrometry reveals the importance of genetic diversity and plasticity for phenotypic variation in nitrogen-limited Chlamydomonas","ISME JOURNAL",NA,2017,"11","4","988","998","10.1038/ismej.2016.167",NA
2662,"Sub16","not vetted","Ergon, T; Ergon, R","When three traits make a line: evolution of phenotypic plasticity and genetic assimilation through linear reaction norms in stochastic environments","JOURNAL OF EVOLUTIONARY BIOLOGY",NA,2017,"30","3","486","500","10.1111/jeb.13003",NA
2669,"Sub16","not vetted","Madrigal, P","fCCAC: functional canonical correlation analysis to evaluate covariance between nucleic acid sequencing datasets","BIOINFORMATICS",NA,2017,"33","5","746","748","10.1093/bioinformatics/btw724",NA
2670,"Sub16","not vetted","Geng, XJ; Li, G; Lu, ZH; Gao, W; Wang, L; Shen, DG; Zhu, HT; Gilmore, JH","Structural and Maturational Covariance in Early Childhood Brain Development","CEREBRAL CORTEX",NA,2017,"27","3","1795","1807","10.1093/cercor/bhw022",NA
2676,"Sub16","not vetted","De Faveri, J; Verbyla, AP; Cullis, BR; Pitchford, WS; Thompson, R","Residual Variance-Covariance Modelling in Analysis of Multivariate Data from Variety Selection Trials","JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS",NA,2017,"22","1","1","22","10.1007/s13253-016-0267-0",NA
2733,"Sub16","not vetted","Soboleski, VF; Higuchi, P; Da Silva, AC; Da Silva, MAF; Nunes, AS; Loebens, R; De Souza, K; Ferrari, J; Lima, CL; Kilca, RV","Floristic-functional variation of tree component along an altitudinal gradient in araucaria forest areas, in Southern Brazil","ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS",NA,2017,"89","3","2219","2228","10.1590/0001-376520172016-0794",NA
2743,"Sub16","not vetted","Rao, BLSP","Chebyshev's inequality for Hilbert-space valued random elements with estimated mean and covariance","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS",NA,2017,"46","19","9407","9414","10.1080/03610926.2016.1208243",NA
2759,"Sub16","not vetted","Yang, Q; Pan, GM","Weighted Statistic in Detecting Faint and Sparse Alternatives for High-Dimensional Covariance Matrices","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",NA,2017,"112","517","188","200","10.1080/01621459.2015.1122602",NA
2785,"Sub16","not vetted","Damarackas, J; Paulauskas, V","Spectral covariance and limit theorems for random fields with infinite variance","JOURNAL OF MULTIVARIATE ANALYSIS",NA,2017,"153","","156","175","10.1016/j.jmva.2016.09.013",NA
2792,"Sub16","not vetted","Li, SY; Zhang, NH; Zhang, XQ; Wang, GN","A new heteroskedasticity-consistent covariance matrix estimator and inference under heteroskedasticity","JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION",NA,2017,"87","1","198","210","10.1080/00949655.2016.1198906",NA
2853,"Sub16","not vetted","Colloby, SJ; Field, RH; Wyper, DJ; O'Brien, JT; Taylor, JP","A spatial covariance I-123-5IA-85380 SPECT study of alpha 4 beta 2 nicotinic receptors in Alzheimer's disease","NEUROBIOLOGY OF AGING","Article",2016,"47","","83","90","10.1016/j.neurobiolaging.2016.07.017","Geriatrics & Gerontology; Neurosciences"
2879,"Sub16","not vetted","Xu, XJ; Du, HQ; Zhou, GM; Li, PH; Shi, YJ; Zhou, YF","Eddy covariance analysis of the implications of drought on the carbon fluxes of Moso bamboo forest in southeastern China","TREES-STRUCTURE AND FUNCTION","Article",2016,"30","5","1807","1820","10.1007/s00468-016-1414-5","Forestry"
2886,"Sub16","not vetted","DeWitt, TJ","Expanding the phenotypic plasticity paradigm to broader views of trait space and ecological function","CURRENT ZOOLOGY","Article",2016,"62","5","463","473","10.1093/cz/zow085","Zoology"
2918,"Sub16","not vetted","Chu, PC; Fan, CW; Margolina, T","Ocean spectral data assimilation without background error covariance matrix","OCEAN DYNAMICS","Article",2016,"66","9","1143","1163","10.1007/s10236-016-0971-x","Oceanography"
2956,"Sub16","not vetted","Sadras, VO; Lake, L; Li, YL; Farquharson, EA; Sutton, T","Phenotypic plasticity and its genetic regulation for yield, nitrogen fixation and delta C-13 in chickpea crops under varying water regimes","JOURNAL OF EXPERIMENTAL BOTANY","Article",2016,"67","14","4339","4351","10.1093/jxb/erw221","Plant Sciences"
2959,"Sub16","not vetted","Kawano, K","Comparative Quantification of Intralocational, Interlocational, and Interspecific Variability in Stag Beetles (Coleoptera: Lucanidae) and the Questions of Phenotypic Plasticity and Species Selection","ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA","Article",2016,"109","4","555","566","10.1093/aesa/saw011","Entomology"
2976,"Sub16","not vetted","Vedula, P; Cruz, LA; Gutierrez, N; Davis, J; Ayee, B; Abramczyk, R; Rodriguez, AJ","Quantifying cadherin mechanotransduction machinery assembly/disassembly dynamics using fluorescence covariance analysis","SCIENTIFIC REPORTS","Article",2016,"6","","","","10.1038/srep28822","Multidisciplinary Sciences"
2985,"Sub16","not vetted","Jenkins, CE; Holland, SM","Continental-scale biogeographic variation: provinces versus gradients in the Upper Ordovician of Laurentia","PALEOBIOLOGY","Article",2016,"42","3","410","425","10.1017/pab.2015.56","Biodiversity Conservation; Ecology; Evolutionary Biology; Paleontology"
2990,"Sub16","not vetted","Scherer, AE; Lunt, J; Draper, AM; Smee, DL","Phenotypic plasticity in oysters (Crassostrea virginica) mediated by chemical signals from predators and injured prey","INVERTEBRATE BIOLOGY","Article",2016,"135","2","97","107","10.1111/ivb.12120","Marine & Freshwater Biology; Zoology"
3001,"Sub16","not vetted","Crambes, C; Hilgert, N; Manrique, T","Estimation of the noise covariance operator in functional linear regression with functional outputs","STATISTICS & PROBABILITY LETTERS","Article",2016,"113","","7","15","10.1016/j.spl.2016.02.006","Statistics & Probability"
3007,"Sub16","not vetted","Mosammam, AM","Half spectral composite likelihood approach for estimating spatial-temporal covariance functions","SPATIAL STATISTICS","Article",2016,"16","","19","34","10.1016/j.spasta.2016.01.003","Geosciences, Multidisciplinary; Mathematics, Interdisciplinary Applications; Remote Sensing; Statistics & Probability"
3015,"Sub16","not vetted","Toftegaard, T; Posledovich, D; Navarro-Cano, JA; Wiklund, C; Gotthard, K; Ehrlen, J","Variation in plant thermal reaction norms along a latitudinal gradient - more than adaptation to season length","OIKOS","Article",2016,"125","5","622","628","10.1111/oik.02323","Ecology"
3018,"Sub16","not vetted","Dunn, EC; Wang, MJ; Kraft, P; Smoller, JW","Gene-by-Environment Interaction (GxE) Effects Differ Across Development: An Example Focusing on FKBP5, Sexual Abuse, and Depressive Symptoms","BIOLOGICAL PSYCHIATRY","Meeting Abstract",2016,"79","9","226S","226S","","Neurosciences; Psychiatry"
3036,"Sub16","not vetted","Ramos, PF; Morais, MC; Pacheco, A; Schmid, W","On the misleading signals in simultaneous schemes for the mean vector and covariance matrix of multivariate i.i.d. output","STATISTICAL PAPERS","Article",2016,"57","2","471","498","10.1007/s00362-015-0663-5","Statistics & Probability"
3044,"Sub16","not vetted","Ohgushi, T","Eco-evolutionary dynamics of plant-herbivore communities: incorporating plant phenotypic plasticity","CURRENT OPINION IN INSECT SCIENCE","Article",2016,"14","","40","45","10.1016/j.cois.2016.01.006","Biology; Ecology; Entomology"
3045,"Sub16","not vetted","Ahmad, MR","On Testing Sphericity and Identity of a Covariance Matrix with Large Dimensions","MATHEMATICAL METHODS OF STATISTICS","Article",2016,"25","2","121","132","10.3103/S1066530716020034","Statistics & Probability"
3063,"Sub16","not vetted","Murphy, PJ; Lessios, N; Rutowski, RL","Regional Genetic Variation of Two Ephemeral Pool Crustacean Species: Implications for Visual System Plasticity or Local Adaptation","INTEGRATIVE AND COMPARATIVE BIOLOGY","Meeting Abstract",2016,"56","","E338","E338","","Zoology"
3085,"Sub16","not vetted","Hafkemeijer, A; Moller, C; Dopper, EGP; Jiskoot, LC; van den Berg-Huysmans, AA; van Swieten, JC; van der Flier, WM; Vrenken, H; Pijnenburg, YAL; Barkhof, F; Scheltens, P; van der Grond, J; Rombouts, SARB","Differences in structural covariance brain networks between behavioral variant frontotemporal dementia and Alzheimer's disease","HUMAN BRAIN MAPPING","Article",2016,"37","3","978","988","10.1002/hbm.23081","Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging"
3092,"Sub16","not vetted","Ishii, A; Yata, K; Aoshima, M","Asymptotic properties of the first principal component and equality tests of covariance matrices in high-dimension, low-sample-size context","JOURNAL OF STATISTICAL PLANNING AND INFERENCE","Article",2016,"170","","186","199","10.1016/j.jspi.2015.10.007","Statistics & Probability"
